id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
131361,8164,Godzilla The Series: Monster Wars,"After receiving word of a mutant attack in Nigeria, Randy Hernandez and Monique Dupre went to investigate alongside Godzilla. After getting past the Nigerian military, Godzilla defeated El Gusano Gigante, leading to Dr. Elsie Chapman discovering that it had been feeding on plants used in the manufacture of chemical weapons. Back in New York, Audrey Timmonds reported on a garbage-eating microbe that had gone on a rampage. H.E.A.T. boarded the Heat-Seeker while Godzilla made his way through the city itself. Once again, the military tried to stop him, but were unable to do so. When he reached the Nanotech Creature, he was able to defeat it, and it dispersed from its conglomerate form, leading Timmonds to commend H.E.A.T.'s efforts in defeating the P.E.M.C. Some time after this, Dr. Chapman picked up strange waves coming from nearby New Jersey. She showed it to her colleague Dr. Mendel Craven, who recognized them as faster-than-light tachyon pulses. The team went to New Jersey to investigate, leaving Godzilla to navigate there underwater, battling through scores of submarines and giant cephalopods. He soon came face to face with a Cryptocledius headed the other direction that attacked him with sonic vocalizations. Not understanding what the beast had been doing there, Craven began looking into them, and determined that they were some sort of distress signal emanating from the bottom of the Pacific Ocean, and that it had been signaling for 55 million years. Godzilla then trekked through an unnamed city facing the usual opposing forces until he was faced with a Giant Bat that took a toll on him, but he was able to force into retreat. H.E.A.T. then headed for Site Omega, a military outpost in the Pacific. Godzilla then left the city, battling huge rats in addition to the miliary forces. He then walked all the way to Site Omega on the ocean floor, where he encountered more giant cephalopods and undersea attackers. He eventually arrived on the island and fought through yet another military onslaught before coming face to face with Cyber Godzilla, the resurrected cyborg created from the corpse of Godzilla's mother.[1]. She attacked her son with missiles, but was ultimately lain to waste. After Cyber Godzilla's defeat, the aliens that had apparently been around were seen retreating. Anthony Hicks approached Nick and offered him the position of lead researcher on the incapacitated mutations there on the island, but Nick declined in order to continue protecting the mutations that had yet to be discovered.",2000-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126945,209636,Gold and Glory: The Road to El Dorado,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160214,13776,Gold and Glory: The Road to El Dorado,NULL,2000-12-15 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
186814,214811,Gold Digger: The Lost Mines,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20204,143351,Goldie,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71372,64705,Golem no Maigo,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115107,91928,Golgo-13 2 - Kiseki no Dandou,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79375,37507,Gomokunarabe & Reversi: Touryuumon,NULL,2000-02-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176514,98976,Gradius III and IV,NULL,2000-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133485,50056,Gran Duel: Shinki Dungeon no Hihou,NULL,2000-01-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30614,727,Grand Prix 3,NULL,2000-08-24 00:00:00.000,1,NULL,100.0000,1,70.2022,6
187699,200401,Grand Theft Auto 2,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165589,9580,Grandia II,"Ryudo is a mercenary, known as a Geohound, and is hired by the Church of Granas to escort Elena, a Songstress of Granas, to Garmia Tower for a ceremony. Upon arrival, he is asked to wait while they perform the ritual. However, he hears a scream and rushes up to the top floor. Seeing everyone dead and Elena with a pair of wings, he rescues her and both return to Carbo village. Back in the village, Ryudo is asked by the priest to escort Elena to St. Heim Papal State to seek Pope Zera to help cleanse Elena of the Wings of Valmar, one of several pieces of Valmar, that now possess her. Before he can turn the job down, the village is attacked by a mysterious winged woman, who engages and defeats Ryudo in battle. She introduces herself as Millennia and disappears. The next morning, Ryudo accepts the job and departs for St. Heim with Elena. In the town of Agear, Millennia appears again, this time more friendly, and teams up with Ryudo. She accidentally reveals herself as the Wings of Valmar and that she possesses Elena, sharing her body as a separate being. The group, eventually joined by Roan and the beast man Mareg, encounters more pieces of Valmar, which Millenia absorbs after defeating them. 
 
When the group arrives at St. Heim Papal State, Elena meets with Pope Zera, who wishes to speak with Ryudo. The Pope requests that he find the legendary Granasaber, a weapon wielded by Granas which was used to defeat Valmar. Ryudo reluctantly agrees, and the group travels to Roan's hometown of Cyrum. Upon arrival, the group rests at the inn as Roan departs. The next morning, it is revealed that Roan is the prince, and that the people of Cyrum once assisted Valmar against Granas in the ancient war. The party enters the castle and finds the Gate of Darkness open and discover an ancient factory underneath the castle. They encounter the Claws of Valmar and, later, Melfice back in the castle. Melfice is Ryudo's brother and the man Mareg seeks, who flees after defeating the group in battle, telling Ryudo to face him at home. Roan is crowned king and chooses to stay in Cyrum, to encourage its people that the past does not predict their future. Tio, the being possessed by the Claws and an Automata, joins the group after being rescued. 
 
The party arrives at the village of Garlan, Ryudo's hometown, by boat, and Ryudo is immediately chastised for returning and commanded to leave. He reveals that Melfice has returned and he plans to kill him to end his torment of the world. At the inn, a disguised Skye reveals Ryudo's history to Elena. Garlan used to be a village of swordsmen, with Melfice being the best. However, one night, during a storm, the idol in the hills grew restless, so the villagers sent Reena, Melfice's fiancé, to pray at the altar. She didn't return, and Melfice investigated, being secretly followed by Ryudo. In the shrine, Ryudo witnessed Melfice murder Reena. Ryudo later fled from town and stayed away for three years, causing the villagers to believe he abandoned them, hence their contempt. In the morning, the group travels up the mountain to confront Melfice. At its peak, they defeat Melfice, who afterwards reconciles with Ryudo and informs the group of the Granasaber's location before dying. While Ryudo grieves, the Horns possess him, causing him to lose consciousness. Back at the Inn, Elena asks Millenia for help, but she initially refuses. However, she relents and uses her powers to seal the Horns inside of Ryudo, who then awakens with a renewed sense of purpose. But Elena questions Granas, as it was Valmar who saved Ryudo. 
 
The group travels to Nannan, Mareg's hometown, near the location of the Granasaber. In the village, Mareg is praised for his successful mission and the group are informed of the Granasaber's whereabouts: within a giant cyclone to the east. The group travels there and deactivates the artificial storm, revealing the Granasaber. However, Selene, the High Priestess, appears and sacrifices a Cathedral Knight to revive the Body of Valmar around the Granasaber, but the group enters the body and destroys it. Tio reveals the Granasaber to be a ship, teleporting the group inside and guiding the giant sword back to St. Heim. The ""Day of Darkness"" arrives, and the group witnesses the Cathedral Knights slaughtering townsfolk, and destroy the Knights. Elena reveals her true mission: to absorb the pieces of Valmar so they could be destroyed by the Granasaber. In the Cathedral, Selene transforms into the Heart of Valmar and the group destroys it. They catch up to Zera, who reveals the truth: that Valmar was victorious in the battle against Granas, who was killed. He declares his intentions of reviving Valmar using Elena, and abducts her to the Moon of Valmar. 
 
The group uses the Granasaber to reach the moon and save Elena. A wounded Mareg later sacrifices himself to allow the group to escape from the moon. Crashing near Cyrum, which is now besieged by monsters from the moon, the group rejoins with Roan and defends the town. Soon, Valmar's Moon crashes into the Granas Cathedral and the new Valmar emerges. Unfortunately, the group finds itself without the means to defeat him. Roan suggests traveling to the nearby Birthplace of the Gods for answers, which reveals much about the ancient war and the origins of both gods. Meeting another Automata named Elmo, Ryudo chooses to confront the Horns within and is beset by many trials. However, he overcomes his fears and insecurities and is granted the true Granasaber. The party challenges Valmar and enters his body. Inside, they are confronted by Zera, who attacks them before sending a false Millenia after them. Ryudo's party is victorious, and the true Millenia, now separated from Elena, joins them. Zera divides the group and launches a final attack against Ryudo, Elena, and Millenia. They defeat him and destroy Valmar for good, restoring peace to the world. 
 
The ending shows the different characters one year after Valmar's defeat. Roan is still king and embarks on a journey to find his friends. Tio has become a nurse in Cyrum, Millenia is a teacher, and Elena tours the world as a singer in a troupe. Elsewhere, Ryudo lays the Granasaber to rest and makes his return to the world.",2000-08-01 00:00:00.000,21,NULL,74.5000,3,78.0652,42
136671,21659,Grandia: Parallel Trippers,NULL,2000-12-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
73368,45018,Grind Session,NULL,2000-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76325,69934,Gromada,NULL,2000-06-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172679,734,Ground Control,NULL,2000-06-01 00:00:00.000,3,NULL,90.0000,1,81.4740,14
180116,30240,Ground Control Anthology,NULL,2000-05-31 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
74545,19269,Grudge warriors,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57656,66587,G-Saviour,NULL,2000-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92697,9141,Guilty Gear X,"Less than a year after the events of Guilty Gear, reports of a newly discovered commander Gear surfaced. Amid concern about a second war, another Holy Knights Tournament begins; whoever captures and kills Dizzy will receive 500,000 World Dollars. She is defeated, but her life is spared by Sol Badguy, as she proves to be inoffensive. Shortly after, she is found by Ky Kiske, the police chief of the United Nations and ex-chief of the Sacred Order of Holy Knights. He entrusts her care to Johnny and May, members of the Jellyfish Air Pirates, who welcome her as one of their own. Jam Kuradoberi, a bounty hunter and struggling chef, claims the credit for Dizzy's disappearance so she can collect the reward and finance her restaurant.",2000-07-01 00:00:00.000,2,NULL,NULL,NULL,81.2082,23
181844,45859,Gundam Side Story 0079: Rise From the Ashes,NULL,2000-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103123,213042,GunDress,"In 2100, the newly built Bayside City serves as Japan's premier international port. The Angel Arms Company is established by a former policewoman named Takako, to help wage war on terrorism with armed security suits. When the mayor is assassinated, the women of Angel Arms end up protecting the evil crime-lord Hassan, in hopes that his information will help bring down a global terror ring. Takako's back is to the wall as a band of criminals plot to kill Hassan, and the organization's leader is revealed to be the former lover of Angel Arms' own Alisa.",2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181005,210799,Gungho Brigade,NULL,2000-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101411,21978,Gungriffon Blaze,NULL,2000-10-26 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
176516,8319,Gunman Chronicles,NULL,2000-11-20 00:00:00.000,9,NULL,80.0000,1,75.5198,15
133843,64893,Gunparade March,"In 1945, World War II was abruptly ended when an alien race appeared on Earth and began to slaughter the human population. This alien force, known as the ""Phantom Beasts"", had effectively taken over more than half of the Earth. The year is 1999 – 54 years later, mankind is still fighting to survive against the alien forces. Earth forces now use advanced mecha called Humanoid Walking Tanks (HWTs) to combat the invaders, but throughout the ordeal, far too many pilots have been killed in action. To ensure the future of the human race, the Japanese government enforced a student draft which recruited high school students to become HWT pilots. Gunparade March follows the lives of the 5121th Platoon, which consists mainly of drafted high school students and their struggle to defeat the Phantom Beasts and at the same time, lead a normal social life.",2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96211,37442,Gunpey EX,NULL,2000-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170123,10383,Gunship!,NULL,2000-03-28 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
21629,40183,Guts'n,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138043,27522,Habbo,NULL,2000-08-01 00:00:00.000,10,NULL,NULL,NULL,59.4098,21
68037,37505,Hanafuda Shiyouyo,NULL,2000-03-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136588,81567,Hanagumi Taisen Columns 2,NULL,2000-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154444,191627,Handkerchief,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102245,143128,Happy Salvage,NULL,2000-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67746,50094,Happyland Adventures,"You are out to rescue the happylanders, small animal like creatures. Rescuing these will rid the world of evilness. The end.",2000-05-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
84701,49749,Harukanaru Toki no Naka de,"On the first day of a new school term, high school student Akane Motomiya, her classmate Tenma Morimura, and their underclass friend Shimon Nagareyama are sucked into a mysterious old well. When they awake, they are in Kyō, another world that resembles Kyoto during the Heian Period. According to the young scion of the Star Clan, Fujihime, Akane is the Ryūjin no Miko, who has come to save Kyō from the ambitions of the Oni Clan. In this task, the Akane has the help of eight men known as the Hachiyō, and her friends Tenma and Shimon number among them. Initially, Akane is bewildered by her new circumstances, but she gradually comes to face up to her own destiny and understand the world of Kyō.",2000-04-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172327,3381,Harvest Moon 3 GBC,NULL,2000-09-29 00:00:00.000,1,NULL,NULL,NULL,77.0000,2
172515,73430,Harvest Moon for Girl,"The game starts with the player washed up and unconscious, on the beach of Mineral Town. Suddenly, she has a flashback. In this flashback, she is on the side of a cruise ship staring at the sky and thinking about the her life's direction. She then meets a poet and ends up spending a lot of time with him as he teaches her a lot about living.

One day, a storm hits the ship, causing a shipwreck. Claire then drifts onto the beach of Mineral Town, where she is rescued by Zack and one mystery boy. Claire then wakes up in an abandoned farm and Mayor Thomas introduces himself to her. Because she has nowhere to go, Mayor Thomas allows Claire to live on the farm. Claire, who now has a bit of amnesia, remembers the words of the poet and finding a meaning in life. She then decides to raise the farm and hunts for the mystery boy.",2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30720,22899,Hataraku Chocobo,The player must raise a Chocobo while completing various tasks to earn items.,2000-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176579,44935,HBO Boxing,NULL,2000-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87512,39683,Head Panic,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176845,8290,Heavy Metal: F.A.K.K.²,"F.A.K.K.² stands for Federation-Assigned Ketogenic Killzone to the second level, and is the alias both of the heroine, Julie, and also her homeworld. Before the game begins, we are told that Julie has previously killed a tyrant and ""would-be God"" named Lord Tyler (during the events of Heavy Metal 2000), and brought the remnant of her people to a planet called Eden. The people of Eden have made a startling discovery: the waters of the planet grant an eternal life to those who drink it, and they have restored ti-rural paradise, pasturing 'creepers' (large bull-like creatures) and peacefully going about their business.

This planet is camouflaged by a FAKK2 beacon and made to look like a biohazard-strewn wasteland in the hope that it will remain hidden from any threat. However, a creature named Gith, who appears only as a disembodied cybernetic head, runs a hyper-corporation called Gith Industries whose ""employees"" are little more than slaves. He scavenges the universe in a ship composed of three-quarters of a planet, and is headed for a place called Na'ChThraThull, or the ""place of the soft machines"", which turns out to be Eden.

Then a series of explosive asteroids take the planet's shield down, and a number of nasties (actually, Gith's employees) invade the planet. These include huge mosquitoes and their source, a large queen called the Vymish Mama, skinless bearlike Grawlix, plants that shoot poison darts, huge flesh-eating plants, Gith's cybernetic Fleshbinders and Soul Harvesters. Julie, with the help of gunsmith Otto and other citizens, crawls through besieged Eden to reset the shield, in vain as it turns out, then journeys through the swamps to find a character called Gruff, who unlocks the path to the Temple of the We for her. She then overcomes the four challenges of the We before entering the final temple where the Heart of the We is kept. However, Gith is waiting for her, and he steals the Heart and uses it to bring Lord Tyler back to life, so he could have his revenge on Julie. However, Julie fights and kills Lord Tyler and wins the Heart, banishing Gith. She returns to town only to find out that her pregnant sister is kidnapped by Gith, who returns in a giant space station, thus leaving room for a sequel and/or suggesting future action.",2000-08-04 00:00:00.000,7,NULL,70.0000,1,79.9845,18
